date,game,score,periodscore,spectators,schedule_id,game_id,league,season,home,away,score_home,score_away,p1score,p2score,p3score,p4score,p5score,p1score_home,p1score_away,p2score_home,p2score_away,p3score_home,p3score_away,p4score_home,p4score_away,p5score_home,p5score_away,result,result_p1,result_p2,result_p3,result_p4,result_p5
2020-10-30,MODO Hockey  - Västerviks IK,,,,11449,,allsvenskan,2020/21,MODO Hockey,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,
2020-10-30,Mora IK  - Almtuna IS,,,,11449,,allsvenskan,2020/21,Mora IK,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,
2020-10-30,AIK  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,AIK,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,
2020-10-30,Tingsryds AIF  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,
2020-11-01,BIK Karlskoga  - MODO Hockey,,,,11449,,allsvenskan,2020/21,BIK Karlskoga,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2020-11-01,Södertälje SK  - IF Björklöven,,,,11449,,allsvenskan,2020/21,Södertälje SK,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,
2020-11-01,Väsby IK HK  - Västerås IK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-01,Timrå IK  - Almtuna IS,,,,11449,,allsvenskan,2020/21,Timrå IK,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,
2020-11-01,HC Vita Hästen  - Mora IK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Mora IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-02,Västerviks IK  - AIK,,,,11449,,allsvenskan,2020/21,Västerviks IK,AIK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-04,HC Vita Hästen  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-04,MODO Hockey  - Södertälje SK,,,,11449,,allsvenskan,2020/21,MODO Hockey,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-04,Timrå IK  - Mora IK,,,,11449,,allsvenskan,2020/21,Timrå IK,Mora IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-04,Kristianstads IK  - AIK,,,,11449,,allsvenskan,2020/21,Kristianstads IK,AIK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-04,Almtuna IS  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,Almtuna IS,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,
2020-11-04,Tingsryds AIF  - Västerås IK,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-06,Södertälje SK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,Södertälje SK,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,
2020-11-06,Väsby IK HK  - IF Björklöven,,,,11449,,allsvenskan,2020/21,Väsby IK HK,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,
2020-11-06,BIK Karlskoga  - Timrå IK,,,,11449,,allsvenskan,2020/21,BIK Karlskoga,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-06,Mora IK  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,Mora IK,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-06,Västerviks IK  - Västerås IK,,,,11449,,allsvenskan,2020/21,Västerviks IK,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-08,IF Björklöven  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,IF Björklöven,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,
2020-11-08,AIK  - Mora IK,,,,11449,,allsvenskan,2020/21,AIK,Mora IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-08,Södertälje SK  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,Södertälje SK,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,
2020-11-08,Västerås IK  - Timrå IK,,,,11449,,allsvenskan,2020/21,Västerås IK,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-09,HC Vita Hästen  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-11,Västerviks IK  - Västerås IK,,,,11449,,allsvenskan,2020/21,Västerviks IK,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-11,MODO Hockey  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,MODO Hockey,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-11,Tingsryds AIF  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,
2020-11-11,Almtuna IS  - Timrå IK,,,,11449,,allsvenskan,2020/21,Almtuna IS,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-11,BIK Karlskoga  - Mora IK,,,,11449,,allsvenskan,2020/21,BIK Karlskoga,Mora IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-11,Kristianstads IK  - Södertälje SK,,,,11449,,allsvenskan,2020/21,Kristianstads IK,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-13,Västerås IK  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Västerås IK,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-13,IF Björklöven  - Mora IK,,,,11449,,allsvenskan,2020/21,IF Björklöven,Mora IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-13,Timrå IK  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Timrå IK,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-13,Södertälje SK  - MODO Hockey,,,,11449,,allsvenskan,2020/21,Södertälje SK,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2020-11-13,AIK  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,AIK,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,
2020-11-14,HC Vita Hästen  - Almtuna IS,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,
2020-11-14,Kristianstads IK  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,Kristianstads IK,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,
2020-11-15,Västerviks IK  - MODO Hockey,,,,11449,,allsvenskan,2020/21,Västerviks IK,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2020-11-17,HC Vita Hästen  - MODO Hockey,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18,IF Björklöven  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,IF Björklöven,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18,BIK Karlskoga  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,BIK Karlskoga,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18,Almtuna IS  - Västerås IK,,,,11449,,allsvenskan,2020/21,Almtuna IS,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18,Mora IK  - AIK,,,,11449,,allsvenskan,2020/21,Mora IK,AIK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-18,Väsby IK HK  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-19,Almtuna IS  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,Almtuna IS,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,
2020-11-20,Västerås IK  - Södertälje SK,,,,11449,,allsvenskan,2020/21,Västerås IK,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-20,Timrå IK  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,Timrå IK,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-20,Västerviks IK  - IF Björklöven,,,,11449,,allsvenskan,2020/21,Västerviks IK,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,
2020-11-20,MODO Hockey  - Mora IK,,,,11449,,allsvenskan,2020/21,MODO Hockey,Mora IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-20,AIK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,AIK,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,
2020-11-20,BIK Karlskoga  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,BIK Karlskoga,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-22,AIK  - MODO Hockey,,,,11449,,allsvenskan,2020/21,AIK,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2020-11-22,Väsby IK HK  - IF Björklöven,,,,11449,,allsvenskan,2020/21,Väsby IK HK,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25,Västerås IK  - AIK,,,,11449,,allsvenskan,2020/21,Västerås IK,AIK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25,MODO Hockey  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,MODO Hockey,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25,Kristianstads IK  - Almtuna IS,,,,11449,,allsvenskan,2020/21,Kristianstads IK,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25,IF Björklöven  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,IF Björklöven,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25,HC Vita Hästen  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25,Södertälje SK  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Södertälje SK,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-27,BIK Karlskoga  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,BIK Karlskoga,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,
2020-11-27,Timrå IK  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Timrå IK,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-27,AIK  - Södertälje SK,,,,11449,,allsvenskan,2020/21,AIK,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-27,Almtuna IS  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Almtuna IS,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-27,Mora IK  - Västerås IK,,,,11449,,allsvenskan,2020/21,Mora IK,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-29,Kristianstads IK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,Kristianstads IK,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,
2020-11-29,IF Björklöven  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,IF Björklöven,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-29,Västerviks IK  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,Västerviks IK,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,
2020-11-29,MODO Hockey  - Västerås IK,,,,11449,,allsvenskan,2020/21,MODO Hockey,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,
2020-11-29,Almtuna IS  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,Almtuna IS,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,
2020-12-02,Tingsryds AIF  - IF Björklöven,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,
2020-12-02,Västerås IK  - Mora IK,,,,11449,,allsvenskan,2020/21,Västerås IK,Mora IK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-02,BIK Karlskoga  - Västerviks IK,,,,11449,,allsvenskan,2020/21,BIK Karlskoga,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-02,HC Vita Hästen  - Almtuna IS,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,
2020-12-02,Södertälje SK  - MODO Hockey,,,,11449,,allsvenskan,2020/21,Södertälje SK,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2020-12-03,Väsby IK HK  - Timrå IK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Kristianstads IK  - IF Björklöven,,,,11449,,allsvenskan,2020/21,Kristianstads IK,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Västerås IK  - MODO Hockey,,,,11449,,allsvenskan,2020/21,Västerås IK,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2020-12-04,Almtuna IS  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,Almtuna IS,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,
2020-12-05,BIK Karlskoga  - AIK,,,,11449,,allsvenskan,2020/21,BIK Karlskoga,AIK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-05,Väsby IK HK  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,
2020-12-05,Mora IK  - Timrå IK,,,,11449,,allsvenskan,2020/21,Mora IK,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-05,Södertälje SK  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Södertälje SK,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-06,Almtuna IS  - IF Björklöven,,,,11449,,allsvenskan,2020/21,Almtuna IS,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,
2020-12-09,Tingsryds AIF  - Mora IK,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,Mora IK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-09,Västerviks IK  - Almtuna IS,,,,11449,,allsvenskan,2020/21,Västerviks IK,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,
2020-12-09,MODO Hockey  - AIK,,,,11449,,allsvenskan,2020/21,MODO Hockey,AIK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-09,Timrå IK  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,Timrå IK,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,
2020-12-09,HC Vita Hästen  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11,MODO Hockey  - Timrå IK,,,,11449,,allsvenskan,2020/21,MODO Hockey,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11,Väsby IK HK  - Mora IK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Mora IK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11,BIK Karlskoga  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,BIK Karlskoga,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,
2020-12-11,Södertälje SK  - Västerås IK,,,,11449,,allsvenskan,2020/21,Södertälje SK,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-12,AIK  - Västerviks IK,,,,11449,,allsvenskan,2020/21,AIK,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-12,HC Vita Hästen  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-12,IF Björklöven  - Almtuna IS,,,,11449,,allsvenskan,2020/21,IF Björklöven,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,
2020-12-13,Timrå IK  - Södertälje SK,,,,11449,,allsvenskan,2020/21,Timrå IK,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-13,Väsby IK HK  - Västerås IK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-16,BIK Karlskoga  - Västerås IK,,,,11449,,allsvenskan,2020/21,BIK Karlskoga,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-16,Mora IK  - Södertälje SK,,,,11449,,allsvenskan,2020/21,Mora IK,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-16,Timrå IK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,Timrå IK,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,
2020-12-16,Västerviks IK  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,Västerviks IK,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,
2020-12-16,AIK  - Almtuna IS,,,,11449,,allsvenskan,2020/21,AIK,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,
2020-12-16,Kristianstads IK  - MODO Hockey,,,,11449,,allsvenskan,2020/21,Kristianstads IK,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2020-12-18,Västerås IK  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,Västerås IK,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-18,Almtuna IS  - Timrå IK,,,,11449,,allsvenskan,2020/21,Almtuna IS,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-18,Väsby IK HK  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,Väsby IK HK,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,
2020-12-18,Tingsryds AIF  - MODO Hockey,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2020-12-19,IF Björklöven  - AIK,,,,11449,,allsvenskan,2020/21,IF Björklöven,AIK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-19,Västerviks IK  - Mora IK,,,,11449,,allsvenskan,2020/21,Västerviks IK,Mora IK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-26,Mora IK  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,Mora IK,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,
2020-12-26,Södertälje SK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,Södertälje SK,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,
2020-12-27,Timrå IK  - IF Björklöven,,,,11449,,allsvenskan,2020/21,Timrå IK,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,
2020-12-27,Kristianstads IK  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,Kristianstads IK,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,
2020-12-27,MODO Hockey  - Västerviks IK,,,,11449,,allsvenskan,2020/21,MODO Hockey,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-27,AIK  - Södertälje SK,,,,11449,,allsvenskan,2020/21,AIK,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-27,HC Vita Hästen  - Västerås IK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-27,Almtuna IS  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Almtuna IS,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-29,Mora IK  - Västerås IK,,,,11449,,allsvenskan,2020/21,Mora IK,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-29,Västerviks IK  - AIK,,,,11449,,allsvenskan,2020/21,Västerviks IK,AIK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-29,BIK Karlskoga  - Timrå IK,,,,11449,,allsvenskan,2020/21,BIK Karlskoga,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,
2020-12-29,IF Björklöven  - Almtuna IS,,,,11449,,allsvenskan,2020/21,IF Björklöven,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,
2020-12-29,Tingsryds AIF  - MODO Hockey,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2020-12-30,Väsby IK HK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,Väsby IK HK,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,
2020-12-30,Södertälje SK  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,Södertälje SK,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-03,MODO Hockey  - Timrå IK,,,,11449,,allsvenskan,2020/21,MODO Hockey,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,Timrå IK  - MODO Hockey,,,,11449,,allsvenskan,2020/21,Timrå IK,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,HC Vita Hästen  - Södertälje SK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,Kristianstads IK  - AIK,,,,11449,,allsvenskan,2020/21,Kristianstads IK,AIK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-04,Västerås IK  - IF Björklöven,,,,11449,,allsvenskan,2020/21,Västerås IK,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,
2021-01-06,Väsby IK HK  - MODO Hockey,,,,11449,,allsvenskan,2020/21,Väsby IK HK,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2021-01-06,Tingsryds AIF  - AIK,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,AIK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-06,Västerviks IK  - Södertälje SK,,,,11449,,allsvenskan,2020/21,Västerviks IK,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-06,Timrå IK  - Mora IK,,,,11449,,allsvenskan,2020/21,Timrå IK,Mora IK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-06,BIK Karlskoga  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,BIK Karlskoga,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-06,Almtuna IS  - IF Björklöven,,,,11449,,allsvenskan,2020/21,Almtuna IS,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Södertälje SK  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Södertälje SK,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Västerås IK  - Almtuna IS,,,,11449,,allsvenskan,2020/21,Västerås IK,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,HC Vita Hästen  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,
2021-01-08,Västerviks IK  - MODO Hockey,,,,11449,,allsvenskan,2020/21,Västerviks IK,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Kristianstads IK  - Timrå IK,,,,11449,,allsvenskan,2020/21,Kristianstads IK,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,IF Björklöven  - Mora IK,,,,11449,,allsvenskan,2020/21,IF Björklöven,Mora IK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,Almtuna IS  - Södertälje SK,,,,11449,,allsvenskan,2020/21,Almtuna IS,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,AIK  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,AIK,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,
2021-01-10,Tingsryds AIF  - Västerås IK,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-11,IF Björklöven  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,IF Björklöven,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,
2021-01-11,Mora IK  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,Mora IK,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-13,Tingsryds AIF  - Södertälje SK,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,
