date,game,score,periodscore,spectators,schedule_id,game_id,league,season,home,away,score_home,score_away,p1score,p2score,p3score,p4score,p5score,p1score_home,p1score_away,p2score_home,p2score_away,p3score_home,p3score_away,p4score_home,p4score_away,p5score_home,p5score_away,result,result_p1,result_p2,result_p3,result_p4,result_p5
2021-01-13,Almtuna IS  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,Almtuna IS,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-13,AIK  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,AIK,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-13,MODO Hockey  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,MODO Hockey,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,
2021-01-13,Timrå IK  - Västerås IK,,,,11449,,allsvenskan,2020/21,Timrå IK,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-15,BIK Karlskoga  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,BIK Karlskoga,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-15,MODO Hockey  - AIK,,,,11449,,allsvenskan,2020/21,MODO Hockey,AIK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-15,Södertälje SK  - IF Björklöven,,,,11449,,allsvenskan,2020/21,Södertälje SK,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,
2021-01-15,Kristianstads IK  - Almtuna IS,,,,11449,,allsvenskan,2020/21,Kristianstads IK,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,
2021-01-15,Timrå IK  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Timrå IK,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-16,HC Vita Hästen  - Västerås IK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-16,Mora IK  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,Mora IK,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,
2021-01-16,IF Björklöven  - Södertälje SK,,,,11449,,allsvenskan,2020/21,IF Björklöven,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-17,Almtuna IS  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,Almtuna IS,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,
2021-01-17,Västerviks IK  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,Västerviks IK,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-18,Väsby IK HK  - MODO Hockey,,,,11449,,allsvenskan,2020/21,Väsby IK HK,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2021-01-19,Västerviks IK  - IF Björklöven,,,,11449,,allsvenskan,2020/21,Västerviks IK,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,
2021-01-19,Västerås IK  - MODO Hockey,,,,11449,,allsvenskan,2020/21,Västerås IK,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2021-01-20,Kristianstads IK  - Timrå IK,,,,11449,,allsvenskan,2020/21,Kristianstads IK,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-20,Tingsryds AIF  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,
2021-01-20,BIK Karlskoga  - Almtuna IS,,,,11449,,allsvenskan,2020/21,BIK Karlskoga,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,
2021-01-20,AIK  - Mora IK,,,,11449,,allsvenskan,2020/21,AIK,Mora IK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-20,Väsby IK HK  - Södertälje SK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-22,MODO Hockey  - IF Björklöven,,,,11449,,allsvenskan,2020/21,MODO Hockey,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,
2021-01-22,Almtuna IS  - Södertälje SK,,,,11449,,allsvenskan,2020/21,Almtuna IS,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-22,Väsby IK HK  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-22,Tingsryds AIF  - Timrå IK,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-22,Mora IK  - AIK,,,,11449,,allsvenskan,2020/21,Mora IK,AIK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-22,Västerås IK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,Västerås IK,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,
2021-01-23,BIK Karlskoga  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,BIK Karlskoga,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-23,IF Björklöven  - MODO Hockey,,,,11449,,allsvenskan,2020/21,IF Björklöven,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2021-01-24,HC Vita Hästen  - AIK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,AIK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-24,Mora IK  - Timrå IK,,,,11449,,allsvenskan,2020/21,Mora IK,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-26,Kristianstads IK  - Västerås IK,,,,11449,,allsvenskan,2020/21,Kristianstads IK,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-27,Mora IK  - IF Björklöven,,,,11449,,allsvenskan,2020/21,Mora IK,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,
2021-01-27,AIK  - Almtuna IS,,,,11449,,allsvenskan,2020/21,AIK,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,
2021-01-27,MODO Hockey  - Södertälje SK,,,,11449,,allsvenskan,2020/21,MODO Hockey,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-27,Västerviks IK  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Västerviks IK,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29,IF Björklöven  - MODO Hockey,,,,11449,,allsvenskan,2020/21,IF Björklöven,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29,Södertälje SK  - AIK,,,,11449,,allsvenskan,2020/21,Södertälje SK,AIK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29,Västerås IK  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,Västerås IK,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29,Timrå IK  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,Timrå IK,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29,Almtuna IS  - Mora IK,,,,11449,,allsvenskan,2020/21,Almtuna IS,Mora IK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-29,Västerviks IK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,Västerviks IK,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,
2021-01-30,Kristianstads IK  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Kristianstads IK,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-30,Mora IK  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,Mora IK,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,
2021-01-30,HC Vita Hästen  - Västerviks IK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,AIK  - Västerås IK,,,,11449,,allsvenskan,2020/21,AIK,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,MODO Hockey  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,MODO Hockey,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,
2021-01-31,Södertälje SK  - Almtuna IS,,,,11449,,allsvenskan,2020/21,Södertälje SK,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,
2021-02-03,BIK Karlskoga  - IF Björklöven,,,,11449,,allsvenskan,2020/21,BIK Karlskoga,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,
2021-02-03,AIK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,AIK,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,
2021-02-03,MODO Hockey  - Mora IK,,,,11449,,allsvenskan,2020/21,MODO Hockey,Mora IK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-03,Väsby IK HK  - Timrå IK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-03,Västerås IK  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Västerås IK,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-03,Tingsryds AIF  - Södertälje SK,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-03,Almtuna IS  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,Almtuna IS,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-05,Kristianstads IK  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,Kristianstads IK,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,
2021-02-05,IF Björklöven  - Timrå IK,,,,11449,,allsvenskan,2020/21,IF Björklöven,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-05,Västerviks IK  - Almtuna IS,,,,11449,,allsvenskan,2020/21,Västerviks IK,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,
2021-02-05,Västerås IK  - AIK,,,,11449,,allsvenskan,2020/21,Västerås IK,AIK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-05,Mora IK  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Mora IK,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-06,HC Vita Hästen  - MODO Hockey,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2021-02-06,Tingsryds AIF  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-06,IF Björklöven  - Timrå IK,,,,11449,,allsvenskan,2020/21,IF Björklöven,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-07,AIK  - Västerås IK,,,,11449,,allsvenskan,2020/21,AIK,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-07,Väsby IK HK  - Mora IK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Mora IK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-07,BIK Karlskoga  - Västerviks IK,,,,11449,,allsvenskan,2020/21,BIK Karlskoga,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-08,Almtuna IS  - MODO Hockey,,,,11449,,allsvenskan,2020/21,Almtuna IS,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10,Kristianstads IK  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Kristianstads IK,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10,Västerås IK  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Västerås IK,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10,Tingsryds AIF  - IF Björklöven,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10,Mora IK  - Södertälje SK,,,,11449,,allsvenskan,2020/21,Mora IK,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-10,Timrå IK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,Timrå IK,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12,Västerviks IK  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,Västerviks IK,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12,Väsby IK HK  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12,MODO Hockey  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,MODO Hockey,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12,AIK  - IF Björklöven,,,,11449,,allsvenskan,2020/21,AIK,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,
2021-02-12,Mora IK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,Mora IK,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,
2021-02-13,Södertälje SK  - Västerås IK,,,,11449,,allsvenskan,2020/21,Södertälje SK,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-14,Timrå IK  - AIK,,,,11449,,allsvenskan,2020/21,Timrå IK,AIK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-14,HC Vita Hästen  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,
2021-02-14,IF Björklöven  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,IF Björklöven,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,
2021-02-15,MODO Hockey  - Almtuna IS,,,,11449,,allsvenskan,2020/21,MODO Hockey,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,
2021-02-16,Timrå IK  - Almtuna IS,,,,11449,,allsvenskan,2020/21,Timrå IK,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,
2021-02-17,AIK  - MODO Hockey,,,,11449,,allsvenskan,2020/21,AIK,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2021-02-17,Västerås IK  - IF Björklöven,,,,11449,,allsvenskan,2020/21,Västerås IK,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,
2021-02-17,Kristianstads IK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,Kristianstads IK,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,
2021-02-17,Mora IK  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Mora IK,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-19,Västerviks IK  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,Västerviks IK,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-19,HC Vita Hästen  - Timrå IK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-19,Almtuna IS  - AIK,,,,11449,,allsvenskan,2020/21,Almtuna IS,AIK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-19,IF Björklöven  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,IF Björklöven,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-20,Tingsryds AIF  - Mora IK,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,Mora IK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-20,MODO Hockey  - Västerås IK,,,,11449,,allsvenskan,2020/21,MODO Hockey,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-20,BIK Karlskoga  - Södertälje SK,,,,11449,,allsvenskan,2020/21,BIK Karlskoga,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-21,Väsby IK HK  - AIK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,AIK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-21,Timrå IK  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Timrå IK,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-22,IF Björklöven  - Västerås IK,,,,11449,,allsvenskan,2020/21,IF Björklöven,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-22,HC Vita Hästen  - Mora IK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Mora IK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-22,Kristianstads IK  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,Kristianstads IK,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,
2021-02-24,Mora IK  - MODO Hockey,,,,11449,,allsvenskan,2020/21,Mora IK,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2021-02-24,Västerviks IK  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,Västerviks IK,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,
2021-02-24,Södertälje SK  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,Södertälje SK,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,
2021-02-24,AIK  - Timrå IK,,,,11449,,allsvenskan,2020/21,AIK,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-26,Väsby IK HK  - Almtuna IS,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,
2021-02-26,Mora IK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,Mora IK,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,
2021-02-26,Tingsryds AIF  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-27,AIK  - IF Björklöven,,,,11449,,allsvenskan,2020/21,AIK,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,
2021-02-27,Kristianstads IK  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Kristianstads IK,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28,HC Vita Hästen  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,
2021-02-28,Södertälje SK  - Timrå IK,,,,11449,,allsvenskan,2020/21,Södertälje SK,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,
2021-03-02,Västerviks IK  - Timrå IK,,,,11449,,allsvenskan,2020/21,Västerviks IK,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,
2021-03-02,IF Björklöven  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,IF Björklöven,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,
2021-03-03,Västerås IK  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,Västerås IK,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,
2021-03-03,BIK Karlskoga  - Almtuna IS,,,,11449,,allsvenskan,2020/21,BIK Karlskoga,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,
2021-03-03,AIK  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,AIK,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,
2021-03-03,Mora IK  - MODO Hockey,,,,11449,,allsvenskan,2020/21,Mora IK,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2021-03-03,Väsby IK HK  - Södertälje SK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,
2021-03-05,Västerås IK  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,Västerås IK,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,
2021-03-05,Timrå IK  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,Timrå IK,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,
2021-03-05,Almtuna IS  - Mora IK,,,,11449,,allsvenskan,2020/21,Almtuna IS,Mora IK,,,,,,,,,,,,,,,,,,,,,,,
2021-03-05,HC Vita Hästen  - Västerviks IK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,
2021-03-05,Väsby IK HK  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,
2021-03-06,Södertälje SK  - AIK,,,,11449,,allsvenskan,2020/21,Södertälje SK,AIK,,,,,,,,,,,,,,,,,,,,,,,
2021-03-06,Mora IK  - Almtuna IS,,,,11449,,allsvenskan,2020/21,Mora IK,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,
2021-03-06,Västerviks IK  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,Västerviks IK,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,
2021-03-07,MODO Hockey  - IF Björklöven,,,,11449,,allsvenskan,2020/21,MODO Hockey,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,
2021-03-07,Kristianstads IK  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Kristianstads IK,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,
2021-03-07,Tingsryds AIF  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,
2021-03-07,Västerås IK  - Timrå IK,,,,11449,,allsvenskan,2020/21,Västerås IK,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,
2021-03-10,Timrå IK  - MODO Hockey,,,,11449,,allsvenskan,2020/21,Timrå IK,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2021-03-10,Tingsryds AIF  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,
2021-03-10,BIK Karlskoga  - Västerås IK,,,,11449,,allsvenskan,2020/21,BIK Karlskoga,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,
2021-03-10,HC Vita Hästen  - AIK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,AIK,,,,,,,,,,,,,,,,,,,,,,,
2021-03-10,Almtuna IS  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Almtuna IS,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,
2021-03-10,Kristianstads IK  - IF Björklöven,,,,11449,,allsvenskan,2020/21,Kristianstads IK,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,
2021-03-10,Södertälje SK  - Mora IK,,,,11449,,allsvenskan,2020/21,Södertälje SK,Mora IK,,,,,,,,,,,,,,,,,,,,,,,
2021-03-12,Södertälje SK  - Kristianstads IK,,,,11449,,allsvenskan,2020/21,Södertälje SK,Kristianstads IK,,,,,,,,,,,,,,,,,,,,,,,
2021-03-12,Västerås IK  - Mora IK,,,,11449,,allsvenskan,2020/21,Västerås IK,Mora IK,,,,,,,,,,,,,,,,,,,,,,,
2021-03-12,AIK  - BIK Karlskoga,,,,11449,,allsvenskan,2020/21,AIK,BIK Karlskoga,,,,,,,,,,,,,,,,,,,,,,,
2021-03-12,Västerviks IK  - Timrå IK,,,,11449,,allsvenskan,2020/21,Västerviks IK,Timrå IK,,,,,,,,,,,,,,,,,,,,,,,
2021-03-12,MODO Hockey  - Tingsryds AIF,,,,11449,,allsvenskan,2020/21,MODO Hockey,Tingsryds AIF,,,,,,,,,,,,,,,,,,,,,,,
2021-03-12,Väsby IK HK  - Almtuna IS,,,,11449,,allsvenskan,2020/21,Väsby IK HK,Almtuna IS,,,,,,,,,,,,,,,,,,,,,,,
2021-03-12,IF Björklöven  - HC Vita Hästen,,,,11449,,allsvenskan,2020/21,IF Björklöven,HC Vita Hästen,,,,,,,,,,,,,,,,,,,,,,,
2021-03-14,BIK Karlskoga  - MODO Hockey,,,,11449,,allsvenskan,2020/21,BIK Karlskoga,MODO Hockey,,,,,,,,,,,,,,,,,,,,,,,
2021-03-14,Almtuna IS  - Väsby IK HK,,,,11449,,allsvenskan,2020/21,Almtuna IS,Väsby IK HK,,,,,,,,,,,,,,,,,,,,,,,
2021-03-14,Kristianstads IK  - Västerås IK,,,,11449,,allsvenskan,2020/21,Kristianstads IK,Västerås IK,,,,,,,,,,,,,,,,,,,,,,,
2021-03-14,Timrå IK  - AIK,,,,11449,,allsvenskan,2020/21,Timrå IK,AIK,,,,,,,,,,,,,,,,,,,,,,,
2021-03-14,Tingsryds AIF  - Västerviks IK,,,,11449,,allsvenskan,2020/21,Tingsryds AIF,Västerviks IK,,,,,,,,,,,,,,,,,,,,,,,
2021-03-14,Mora IK  - IF Björklöven,,,,11449,,allsvenskan,2020/21,Mora IK,IF Björklöven,,,,,,,,,,,,,,,,,,,,,,,
2021-03-14,HC Vita Hästen  - Södertälje SK,,,,11449,,allsvenskan,2020/21,HC Vita Hästen,Södertälje SK,,,,,,,,,,,,,,,,,,,,,,,
